orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YJL083W	-0.091684868		-0.02826509	
YJL084C	-0.135751209		-0.055887382	
YJL089W	-0.194952838		-0.064569963	
YJL092W	-0.214249971		-0.108023003	
YJL093C	-0.376451504		-0.095189306	
YJL094C	0.187538721		0.535320366	
YJL095W	-0.106874562		0.049535233	
YJL096W	0.024148157		1.133150011	
YJL098W	-0.066667032		0.081066194	
YJL099W	0.252502801		0.465227463	
YJL100W	0.092204535		-0.082268539	
YJL101C	-0.082978877		-0.139749649	
YJL102W	0.20796595		-0.479146271	
YJL103C	-0.049700706		-0.067542836	
YJL105W	-0.214201503		0.077463781	
YJL106W	-0.01583451		0.002186481	
YJL107C	0.13726221		0.263427639	
YJL108C	0.221091942		0.082789887	
YJL110C	0.210173186		0.210567249	
YJL112W	0.068007256		-0.013614516	
YJL115W	0.609012134		0.653035276	
YJL116C	0.027638854		0.082985734	
YJL117W	0.500777551		0.565588438	
YJL118W	0.041797563		-0.00254921	
YJL119C	-0.047143323		0.103178028	
YJL120W	-0.177654971		-0.461958391	
YJL121C	0.035360843		1.185027186	
YJL122W	-0.482621208		0.21247447	
YJL123C	0.13040448		0.72659999	
YJL124C	0.752345273		1.26286826	
YJL126W	-0.183114584		0.076576015	
YJL127C	-0.228269616		-0.505366312	
YJL128C	1.850591717		4.457932798	
YJL129C	1.053362841		1.530113955	
YJL130C	-0.279875125		-0.131259787	
YJL131C	-0.162564318		-0.13953983	
YJL132W	0.082304738		0.069528944	
YJL133W	0.121043902		0.193691826	
YJL134W	-0.273834015		-0.415436696	
YJL135W	-0.168107426		-0.230808787	
YJL136C	0.093054399		0.794744282	
YJL137C	0.070222578		-0.111382873	
YJL139C	0.48640965		0.106352776	
YJL141C	0.199397829		0.642084905	
YJL142C	-0.040027428		0.04946813	
YJL144W	0.200466251		0.399482223	
YJL145W	-0.124161766		-0.14180377	
YJL146W	-0.018796514		0.18200898	
YJL147C	0.256170529		0.327472782	
YJL148W	-0.072791704		0.130435476	
YJL149W	0.00316006		-0.167114714	
YJL150W	-0.083611231		0.247848623	
YJL151C	0.901169886		1.350825561	
YJL152W	0.738197123		1.334674746	
YJL153C	0.424568662		0.315045392	
YJL154C	1.096995303		1.801601774	
YJL155C	0.233307823		0.477931219	
YJL157C	0.338307631		0.46343231	
YJL158C	0.447165527		0.761518462	
YJL159W	0.385784228		0.461783771	
YJL160C	0.365107663		-0.01290276	
YJL161W	0.234513393		0.111653966	
YJL162C	0.43243023		0.348170307	
YJL163C	0.280592018		-0.018482179	
YJL164C	0.412568154		0.588481692	
YJL165C	0.675333395		0.819410818	
YJL166W	0.060041946		0.384038153	
YJL168C	0.207182861		0.646318597	
YJL169W	0.327768446		0.446400926	
YJL170C	0.162362971		0.127350863	
YJL171C	0.393620385		0.038716316	
YJL172W	0.320628574		-0.167217262	
YJL175W	0.625403065		0.288962939	
YJL176C	0.322068196		-0.650133893	
YJL177W	-0.029186284		-0.555943763	
YJL178C	0.289494732		0.185731534	
YJL179W	0.313087767		0.220963872	
YJL180C	0.748644081		1.014641245	
YJL181W	0.557567018		0.103150185	
YJL182C	0.248140522		0.162020243	
YJL183W	0.525094699		2.288687434	
YJL184W	3.09592442			
YJL185C	0.584793684		0.705762189	
YJL186W	0.4958853		0.465640495	
YJL187C	0.126682419		0.057732613	
YJL188C	-1.150453641			
YJL189W	0.631392163		0.181485513	
YJL190C	0.217210174		0.254918332	
YJL191W	0.393742339		0.266449159	
YJL192C	1.100668235		1.785700042	
YJL193W	0.012351255		-0.196403915	
YJL196C	0.034392421		0.067132886	
YJL197W	-0.095523279		-0.450104235	
YJL198W	-0.084979295		-0.391756552	
YJL199C	0.404136746		0.39140199	
YJL200C	0.21890527		-0.009650671	
YJL204C	-0.114212207		-0.241346124	
YJL205C	0.105393576		-0.094935189	
YJL206C	0.183914512		-0.168005589	
YJL207C	0.015899235		-0.171190112	
YJL208C	0.750896987		0.124170105	
YJL209W	0.144519499		0.019096353	
YJL210W	0.493209479		0.701077982	
YJL211C	0.027332354		0.369279127	
YJL212C	0.378633219		0.358374602	
YJL213W	0.128175567		-0.087011417	
YJL214W	0.126123588		-0.217405409	
YJL215C	0.197285527		0.310499949	
YJL216C	0.012500937		-0.0996199	
YJL217W	0.313684289		0.469329049	
YJL218W	0.169544343		0.236838045	
YJR001W	-0.172968509		0.036700263	
YJR003C	0.067857894		-0.101457377	
YJR004C	0.042196509		-0.124063986	
YJR005W	-0.35848418		-0.244506739	
YJR008W	-0.113193717		0.034491351	
YJR009C	-0.057273799		-0.085450823	
YJR010C-A	0.16171061		-0.538179479	
YJR010W	-0.086547071		-0.000775593	
YJR011C	0.118263005		-0.108830752	
YJR014W	0.142993482		0.210732702	
YJR015W	0.019671674		-0.0624764	
YJR018W	-0.130200489		-0.240770534	
YJR019C	-0.079281019		-0.048419676	
YJR020W	-0.087300915		0.0228476	
YJR021C	-0.062381414		-0.18062472	
YJR024C	0.647331845		-0.105535588	
YJR025C	-0.071317583		0.037117924	
YJR031C	0.131105316		0.151254059	
YJR032W	0.034913512		-0.136662463	
YJR033C	-0.280047558		-0.281070774	
YJR034W	-0.117333274		0.169292313	
YJR035W	-0.171398597		0.045795347	
YJR036C	-0.059470372		-0.07624673	
YJR037W	0.007365862		-0.209465074	
YJR038C	-0.175594086		-0.066087141	
YJR039W	0.09811421		0.041227069	
YJR040W	0.492033831		1.33368395	
YJR043C	-0.055515941		0.223300264	
YJR044C	0.22165363		-0.180439152	
YJR047C	-0.027793654		-0.222412817	
YJR048W	-0.152196355		-0.166027045	
YJR049C	0.258093889		0.314551428	
YJR050W	0.308004767		0.21923715	
YJR051W	-0.084906562		-0.003882665	
YJR052W	-0.166263814		-0.087184616	
YJR053W	-0.121913114		-0.31855561	
YJR054W	0.87141241		1.391453765	
YJR055W	-0.419393705		-0.98598074	
YJR056C	-0.216678433		-0.194491592	
YJR058C	-0.355715134		-0.337463094	
YJR059W	0.206594977		0.506126725	
YJR060W	0.344484996		0.28213963	
YJR061W	-0.045286968		-0.125809414	
YJR062C	-0.160891121		-0.079951831	
YJR063W	0.751719829			
YJR066W	-0.108122199		0.072923514	
YJR069C	-0.062940687		0.056930474	
YJR070C	-0.023615965		0.032932162	
YJR073C	1.171708303		2.473746655	
YJR074W	1.407806814		3.133506378	
YJR075W	0.979787943		1.645824663	
YJR077C	0.061507045		0.033602209	
YJR078W	0.123190622		-0.004975174	
YJR079W	-0.204443305		-0.087878399	
YJR080C	-0.198205757		0.051922095	
YJR082C	-0.015648481		-0.097650272	
YJR083C	-0.024218452		0.169565175	
YJR084W	-0.090495186		0.049907588	
YJR087W	0.299115347		0.61782942	
YJR088C	0.368822378		0.604493269	
YJR091C	-0.31303844		-0.065412667	
YJR092W	0.270485424		0.328066844	
YJR094C	-0.048003015		0.064725142	
YJR094W-A	-0.30533673		-0.473599817	
YJR095W	-0.127345445		-0.3039303	
YJR096W	-0.105106858		-0.065329886	
YJR097W	0.126450821		0.025214586	
YJR098C	-0.204341329		-0.071074397	
YJR099W	-0.101019397		-0.030187119	
YJR100C	-0.000444198		-0.069860149	
YJR102C	0.835136513		1.157337031	
YJR103W	0.079544673		-0.013449161	
YJR104C	1.294743266		-0.623279432	
YJR105W	0.8161585		1.370824214	
YJR106W	-0.084478846		-0.128960409	
YJR107W	-0.03320759		-0.1486785	
YJR108W	-0.142192585		-0.009667896	
YJR109C	-0.100804164		-0.045411806	
YJR110W	0.026312638		0.151861949	
YJR111C	0.837243172		1.367175892	
YJR113C	0.096504974		-0.644666141	
YJR115W	-0.054006605		-0.090119866	
YJR116W	-0.021634315		-0.182504678	
YJR117W	0.085753254		0.437603177	
YJR118C	7.642990313		1.339350144	
YJR119C	-0.173135599		-0.013987541	
YJR120W	0.056326957		0.13783285	
YJR121W	0.049314112		-0.005762994	
YJR124C	-0.10278864		-0.070459338	
YJR125C	-0.287467431		-0.106747653	
YJR126C	-0.087204032		0.008515997	
YJR127C	0.074419029		0.05044059	
YJR128W	-0.009779506		0.01175681	
YJR129C	0.020320542		-0.038498665	
YJR130C	-0.059850802		0.079880992	
YJR131W	-0.130932883		-0.201635637	
YJR133W	-0.126184845		-0.03228265	
YJR134C	0.140904848		0.287938175	
YJR135C	0.019352427		0.067367047	
YJR137C	-0.061476843		-0.11918776	
YJR140C	-0.153293245		-0.17421281	
YJR142W	0.100301343		0.714388481	
YJR144W	0.005547491		0.030020548	
YJR145C	0.202862426		0.570993598	
YJR146W	-0.21266709		-0.053093054	
YJR147W	-0.247837471		-0.052727757	
YJR148W	-0.390046512		0.0401813	
YJR149W	-0.177999246		-0.041422672	
YJR150C	-0.353459046		0.058196728	
YJR152W	-0.314203773		-0.003177291	
YJR153W	-0.304254843		0.014855462	
YJR154W	-0.357483028		-0.027394661	
YKL001C	0.307271598		-0.012388437	
YKL002W	0.264751547		0.72479178	
YKL003C	0.399154601		0.059499607	
YKL005C	-0.103691257		-0.022879406	
YKL006W	0.042210908		-0.103352426	
YKL007W	0.660864016		1.154147073	
YKL008C	0.103678646		-0.116781484	
YKL009W	0.062376096			
YKL010C	0.045742726		0.102264714	
YKL011C	0.347191948		-0.054803517	
YKL015W	0.058207545		0.325790644	
YKL016C	0.272511294		0.065000874	
YKL017C	0.017794847		0.134526095	
YKL020C	-0.091560126		0.086527711	
YKL023W	0.350022939		0.729000053	
YKL025C	0.001290854		-0.019661813	
YKL026C	-0.099826529		0.002695133	
YKL027W	0.065920643		0.221060009	
YKL029C	-0.1073096		-0.002142104	
YKL030W	-0.072480185		-0.135449024	
YKL031W	-0.226102704		-0.236999087	
YKL032C	-0.126495623		-0.34656914	
YKL033W-A	1.173004546		1.519629748	
YKL034W	0.085922142		-0.176096238	
YKL037W	0.77487354		1.046935952	
YKL038W	-0.002578423		0.086355272	
YKL039W	0.142451588		0.047468036	
YKL040C	-0.027917597		0.023136384	
YKL041W	0.290567612		0.928952822	
YKL043W	0.008097287		-0.086340001	
YKL044W	-0.142353184		-0.099481341	
YKL046C	-0.342691701		-0.344124559	
YKL047W	-0.026456204		0.117284623	
YKL048C	-0.472721123		-0.661656461	
YKL050C	-0.010798085		-0.085835348	
YKL051W	-0.160386612		0.076080939	
YKL053C-A	0.423781173		-0.174875912	
YKL053W	0.387089235		1.165797705	
YKL055C	0.28190595		0.143718629	
YKL056C	0.000679224		-0.293392845	
YKL057C	-0.635778101		-0.195101379	
YKL061W	0.006741018		-0.023860251	
YKL062W	-0.024549655		-0.077222487	
YKL063C	0.02252169		0.053095898	
YKL064W	-0.035179192		0.241051313	
YKL065C	0.139496012		-0.514077707	
YKL066W	0.161415092		-0.128455209	
YKL067W	-0.021787887		-0.261821245	
YKL068W	-0.145803562		0.08385015	
YKL069W	0.021509742		-0.120696195	
YKL070W	-0.223491946		0.139500632	
YKL071W	-0.041147121		-0.070173891	
YKL072W	0.077016114		-0.093799299	
YKL074C	0.72176181		1.488559609	
YKL075C	-0.15126565		-0.016315491	
YKL076C	0.699155868		1.060018416	
YKL077W	-0.186093549		-0.226115749	
YKL079W	-0.048861085		0.200554828	
YKL080W	-0.832109404		2.385431037	
YKL081W	-0.189349072		-0.048458843	
YKL084W	-0.262324259		0.00780409	
YKL085W	-0.040361807		-0.035686804	
YKL086W	0.158154294		0.051523739	
YKL087C	-0.04617015		0.17507137	
YKL090W	-0.022032165		-0.09129627	
YKL091C	-0.118472481		-0.052097424	
YKL092C	0.193378875		0.340634704	
YKL093W	0.466281819		-0.026136571	
YKL094W	0.076988723		0.068324667	
YKL096W	-0.028800843		-0.163353723	
YKL096W-A	0.204801185		-0.400804834	
YKL097C	0.206497628		0.293136461	
YKL098W	0.29683215		0.198800774	
YKL100C	-0.053098211		-0.100390839	
YKL101W	0.221673485		0.366582282	
YKL102C	0.027726806		0.110539695	
YKL103C	-0.039046536		0.059160075	
YKL105C	-0.015062088		0.07711903	
YKL106W	-0.057224881		-0.051160355	
YKL107W	0.176544821		0.04810834	
YKL109W	0.068249031		0.004593916	
YKL110C	0.23485735		0.555859945	
YKL113C	0.37723961		0.967419188	
YKL114C	1.917525627		2.449004837	
YKL115C	-0.100782591		-0.108028101	
YKL116C	0.285817398		0.149916534	
YKL117W	0.280020021		0.195232104	
YKL118W	-0.184604244		-0.319393255	
YKL120W	-0.010400841		-0.06468997	
YKL121W	0.151446607		0.131159777	
YKL123W	-0.044776071		-0.049539938	
YKL124W	0.035889828		-0.076347593	
YKL126W	0.228784901		0.492497569	
YKL127W	0.652855646		0.341620474	
YKL128C	0.135497007		-0.03937393	
YKL129C	-0.00256475		-0.09028203	
YKL130C	-0.009185751		-0.159538615	
YKL131W	0.094397313		0.047945942	
YKL132C	0.092919538		-0.051018469	
YKL133C	-0.04609995		0.072760732	
YKL134C	0.021637565		0.496608356	
YKL135C	0.481584562		0.325173933	
YKL136W	0.143512437		0.181941111	
YKL137W	0.05833311		0.105911216	
YKL138C	-0.06754335		-0.085805967	
YKL139W	0.12752183		-0.144334188	
YKL140W	0.244703658		-0.26843782	
YKL142W	0.048807845		-0.020309485	
YKL143W	1.378437945		0.926505946	
YKL146W	0.089921536		0.030109816	
YKL147C	0.166748941		-0.013433373	
YKL148C	0.14173427		0.032113972	
YKL149C	-0.41073632		-0.387754784	
YKL150W	0.198675785		-0.190886799	
YKL151C	-0.103121845		0.05359607	
YKL155C	0.285872054		0.381017023	
YKL156W	0.247562736		0.269023572	
YKL157W	0.1482515575		-0.01651598	
YKL159C	0.385712793		0.427263943	
YKL160W	-0.227616018		-0.400824476	
YKL161C	0.031305821		0.057387764	
YKL162C	0.067129951		0.080337646	
YKL162C-A	0.070867413		-0.006259589	
YKL163W	0.057577846		0.182011066	
YKL164C	0.147453336		0.106320176	
YKL166C	-0.156291443		-0.249948442	
YKL167C	0.36262427		0.001917874	
YKL168C	0.278310164		-0.004054663	
YKL169C	0.842046343			
YKL170W	-0.13737452		-0.473832057	
YKL171W	0.174707034		-0.145453823	
YKL174C	0.052208678		-0.088149559	
YKL175W	0.214624438		0.197159561	
YKL176C	1.090173492		1.215766466	
YKL179C	-0.000286353		0.045899329	
YKL183W	0.084336183		-0.028842408	
YKL184W	-0.060198684		-0.163380288	
YKL185W	0.060976614		0.022561111	
YKL187C	-0.136942356		0.189317984	
YKL188C	-0.027133644		-0.105850418	
YKL190W	0.364983146		0.574488176	
YKL191W	0.801896871		0.02899498	
YKL194C	0.560577831		-0.580623565	
YKL197C	0.212407871		0.143670032	
YKL198C	-0.006991788000000006		-0.002932015500000003	
YKL201C	0.2682974525		-0.032888730500000005	
YKL202W	0.0324394		-0.220080983	
YKL205W	0.249774182		0.264724163	
YKL206C	-0.025717342		-0.196054098	
YKL207W	0.189170719		0.852124588	
YKL208W	-0.063673695		0.312013786	
YKL212W	0.945020368		0.917383439	
YKL213C	0.872525823		-0.115878988	
YKL214C	-0.04106367		0.122104993	
YKL215C	-0.064929075		0.020518892	
YKL216W	-0.193308089		-0.467299718	
YKL217W	-0.060748215		-0.049719713	
YKL218C	0.261019236		0.048961373	
YKL220C	-0.034869908		0.176931702	
YKL221W	0.115928215		0.01825061	
YKL222C	0.020777147		-0.061647484	
YKR003W	0.056517003		0.058047603	
YKR005C	0.137061164		0.065893776	
YKR006C	1.688801694		2.195346664	
YKR007W	0.365827664		0.634025868	
YKR009C	0.137190239		0.120781993	
YKR010C	0.165786883		0.101635077	
YKR011C	0.14387037		0.187277056	
YKR012C	0.073361026		0.163509778	
YKR013W	0.131901116		0.251607297	
YKR014C	0.315329768		0.493700165	
YKR015C	0.056935623		0.150917076	
YKR016W	0.000504635		0.05574325	
YKR017C	0.123405449		0.194006226	
YKR018C	1.012729467		-0.110987965	
YKR019C	-0.014277733		-0.078914802	
YKR020W	0.813918492			
YKR021W	0.034326865		0.057674924	
YKR023W	0.180393489		0.168178562	
YKR024C	-0.319205904		-0.263287867	
YKR026C	0.164264993		-0.062438533	
YKR027W	-0.164358669		-0.44980907	
YKR028W	0.275907396		0.490778088	
YKR029C	0.21252902		-0.102557858	
YKR030W	0.226843266		-0.052836037	
YKR031C	0.13118916		0.356768398	
YKR032W	0.098214236		0.155912938	
YKR033C	0.258513007		0.226834919	
YKR034W	0.171293299		0.065026541	
YKR035C	0.289108492		0.308630428	
YKR035W-A	0.047023367		0.31159583	
YKR036C	-0.050134742		-0.028488494	
YKR039W	0.161660768		0.066311416	
YKR040C	0.020482784		-0.256955517	
YKR041W	0.583067452		-0.143720887	
YKR042W	-0.312561033		-0.904444333	
YKR043C	0.192655523		0.038409606	
YKR044W	-0.104589078		-0.123896258	
YKR045C	0.000772856		-0.066346403	
YKR046C	0.094955909		0.03585048	
YKR047W	0.122236678		-0.095031184	
YKR048C	0.097959377		-0.183770451	
YKR049C	0.266959415		-0.066709528	
YKR050W	-0.013026678		0.176873485	
YKR051W	0.174602907		0.077291037	
YKR052C	0.164913035		-0.032031121	
YKR053C	0.158807216		0.013666296	
YKR054C	0.036535123		0.059397682	
YKR055W	0.172946238		-0.017055353	
YKR056W	0.21560755		0.127307658	
YKR057W	-0.18457509		0.548676057	
YKR058W	0.257446173		0.042311503	
YKR059W	0.647367769		0.319554196	
YKR060W	0.241408371		0.264871442	
YKR061W	-0.029967221		0.11845515	
YKR064W	0.256315843		-0.098688621	
YKR065C	0.251011124		-0.046108609	
YKR066C	0.011922014		0.087788036	
YKR067W	0.130810498		0.198067236	
YKR069W	0.148042851		0.131911601	
YKR070W	0.098612791		-0.078522057	
YKR072C	0.582153146		0.849507229	
YKR073C	0.45964712		0.71365594	
YKR074W	0.393214671		0.484214799	
YKR075C	0.064397729		0.059629736	
YKR076W	-0.179957172		-0.048286538	
YKR077W	-0.037816264		-0.051217148	
YKR078W	0.039084406		-0.125595001	
YKR080W	0.464203317		0.871536898	
YKR082W	2.010063683		1.890992969	
YKR084C	-0.5156633		0.201135586	
YKR085C	0.51579356		0.686153069	
YKR087C	0.116690114		0.082633388	
YKR088C	0.429026754		0.631811163	
YKR089C	0.208675543		0.130717425	
YKR090W	-0.090549604		-0.24730864	
YKR091W	0.095636046		-0.122837665	
YKR092C	-0.117378684		-0.668175419	
YKR093W	-0.016413288		0.007742536	
YKR094C	-0.071367958		-0.342605322	
YKR095W	0.177246714		0.331110886	
YKR096W	0.151502324		0.151249984	
YKR097W	0.153867766		0.084870693	
YKR098C	0.267055644		-0.070572297	
YKR099W	0.577574027		1.026111352	
YKR100C	0.600217067		0.792973126	
YKR101W	-0.041613834		0.298356103	
YKR102W	0.07139396		0.312202558	
YKR103W	-0.0930624		0.01510762	
YKR104W	0.007954623		0.022068507	
YKR105C	-0.078203427		-0.205742886	
YKR106W	-0.034243438		0.032290438	
YLL001W	-0.01734897		-0.014147197	
YLL002W	1.436640877		1.713067326	
YLL005C	-0.129845138		-0.058246783	
YLL006W	-0.510581673		-1.188065343	
YLL007C	-0.038621194		-0.434960656	
YLL009C	0.04955995		0.074584229	
YLL010C	0.802078614		0.801524149	
YLL012W	-0.004778156		-0.102339697	
YLL013C	-0.063621004		-0.026287644	
YLL014W	0.989827942		0.713927187	
YLL015W	-0.216862082		-0.306719059	
YLL018C-A	0.237600296		0.504303788	
YLL019C	-0.087184601		-0.127660805	
YLL020C	-0.134699983		-0.259447722	
YLL021W	-0.003023492		0.060051286	
YLL023C	-0.117485246		-0.245212357	
YLL024C	-0.047554964		-0.186793194	
YLL025W	0.755041889		-0.456312133	
YLL026W	-0.170634368		-0.126125401	
YLL027W	0.072285511		0.29658341	
YLL028W	0.06206565		-0.041820364	
YLL029W	0.035964511		0.271649845	
YLL030C	0.005314981		-0.038397947	
YLL032C	0.161184798		0.152579658	
YLL033W	0.186186282		0.026653175	
YLL038C	-0.056668779		-0.206629563	
YLL039C	-0.042314147		-0.115726326	
YLL040C	1.311036313		2.768563967	
YLL041C	0.023516454		0.110056001	
YLL042C	0.106887607		-0.056106043	
YLL043W	-0.676896989		-1.169018391	
YLL044W	-0.151412646		-0.709040537	
YLL045C	-0.313337844		-0.686946118	
YLL046C	-0.028745995		0.053066147	
YLL047W	0.085323058		-0.078589808	
YLL048C	-0.112939571		-0.184515313	
YLL049W	0.080958417		0.095568543	
YLL051C	-0.074629896		-0.037596332	
YLL052C	0.07589073		-0.070446643	
YLL053C	-0.102850023		-0.071551693	
YLL054C	-0.054555845		-0.12724506	
YLL055W	-0.057049692		-0.167616717	
YLL056C	-0.090841421		-0.065342157	
YLL057C	0.167329811		0.016050402	
YLL058W	0.031068036		-0.181233323	
YLL059C	0.050646022		-0.317154635	
YLL060C	0.172006129		0.024233466	
YLL061W	-0.147557853		-0.049213248	
YLL062C	-0.054348167		-0.083212159	
YLL063C	-0.084195675		-0.119709611	
YLR001C	-0.071595828		-0.020794715	
YLR003C	0.038685125		0.070252073	
YLR004C	0.142087078		0.103698041	
YLR006C	1.147630756		2.326540913	
YLR011W	-0.031954818		0.131236965	
YLR012C	0.106528096		-0.009754444	
YLR013W	-0.055128618		0.041609471	
YLR014C	0.539449552		0.238387038	
YLR015W	0.200753599		0.526374761	
YLR016C	0.00903741		-0.023871988	
YLR017W	0.039713052		0.049777371	
YLR018C	-0.193556317		0.062869622	
YLR019W	-0.118907021		0.219751374	
YLR020C	-0.064101714		-0.078336865	
YLR021W	-0.071037053		0.019233608	
YLR023C	-0.043685987		0.044397378	
YLR024C	0.133586929		0.410125746	
YLR025W	0.734195638		1.403199217	
YLR028C	-0.073771457		0.139317967	
YLR030W	-0.202288832		0.135188888	
YLR031W	-0.063204788		-0.028306937	
YLR032W	-0.072219851		0.069932339	
YLR034C	0.007149268		0.066700356	
YLR035C	-0.256690037		0.081022703	
YLR036C	-0.153471237		0.147340187	
YLR037C	-0.036825287		-0.066188969	
YLR038C	0.062480136		0.170920846	
YLR039C	0.050018398		-0.466161675	
YLR040C	-0.159038306		-0.028595635	
YLR041W	-0.115091974		0.000585132	
YLR042C	-0.234045715		0.06749839	
YLR043C	-0.285925445		-0.012005574	
YLR044C	-0.199156016		-0.189850914	
YLR046C	-0.291136529		0.053893023	
YLR047C	-0.065937272		0.094673688	
YLR048W	-0.032522625		0.257330762	
YLR049C	-0.337016797		-0.078852337	
YLR050C	-0.288982436		-0.031487127	
YLR052W	-0.078564646		0.400550117	
YLR053C	-0.239205688		0.094677855	
YLR054C	-0.157982186		-0.146137856	
YLR055C	0.1140975		0.842980078	
YLR056W	-0.084249771		1.053602884	
YLR057W	0.516276344		0.953137864	
YLR058C	-1.057939399		-0.449439315	
YLR059C	-0.108486101		0.035377952	
YLR061W	-0.543891594		-0.132251634	
YLR063W	0.002477467		-0.353431152	
YLR064W	-0.121548137		0.13278538	
YLR065C	0.21189349		0.549890672	
YLR067C	-0.121559272		0.138333397	
YLR068W	-0.319930675		0.105258685	
YLR069C	-0.170071222		-0.445894696	
YLR070C	-0.183041224		-0.139082903	
YLR072W	-0.114985884		0.084528375	
YLR073C	0.073718681		-0.188437107	
YLR074C	-0.756431959		-0.940166367	
YLR077W	-0.238771424		0.00381842	
YLR079W	0.44478883		0.544308252	
YLR080W	-0.153228058		-0.404351322	
YLR081W	-0.224829507		0.045943881	
YLR082C	-0.075226048		-0.19993366	
YLR083C	0.475796445		-0.185651182	
YLR084C	-0.417631685		-0.290731671	
YLR085C	0.21166823		0.382179342	
YLR087C	2.053322448		2.951470478	
YLR089C	-0.40742091		-0.372163008	
YLR090W	0.470028967		-0.080996878	
YLR091W	0.198866038		-0.416359444	
YLR092W	-0.168419809		-0.201772375	
YLR093C	-0.054608789		-0.22902553	
YLR094C	-0.151206493		0.127388107	
YLR095C	-0.198251574		0.068629619	
YLR096W	-0.414101708		-0.152095843	
YLR097C	-0.07351409		-0.073324662	
YLR098C	-0.15534891		-0.114696964	
YLR099C	-0.208619911		-0.216075098	
YLR102C	-0.180599434		0.151143693	
YLR104W	-0.102139578		-0.071880029	
YLR107W	-0.082390023		-0.273821885	
YLR108C	-0.166653233		-0.000796724	
YLR109W	-0.348412836		-0.180870412	
