ORF	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YPL034W	129.532	13.538	15.913	65.109	37.193	11.693	1.882	3.030	1.163	833.373	2.000	2.000	2.000	2.000	2.000	1.834	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPL036W	82.769	14.000	19.915	69.803	37.513	11.558	1.922	3.090	1.341	832.872	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPL078C	132.547	13.271	8.343	38.161	38.429	11.944	1.897	2.936	1.219	853.453	2.000	2.000	2.000	2.000	2.000	1.736	2.000	2.000	2.000	2.000	2.000	2.285	2.000	2.000	2.000	2.000	0.000
YPL137C	121.488	14.456	18.644	61.652	37.683	11.370	1.985	3.038	1.175	804.732	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBR020W	127.879	15.086	19.707	58.982	37.854	11.542	1.903	2.959	1.124	762.537	1.910	2.000	1.912	2.000	2.000	1.924	2.000	2.000	2.000	2.000	2.000	2.085	2.000	2.500	2.000	2.000	0.000
YBR074W	129.750	14.072	18.072	41.668	37.453	11.160	1.953	2.989	1.136	758.780	1.871	2.000	2.000	2.000	2.000	1.919	2.000	2.000	2.000	2.000	2.000	2.067	2.000	2.000	2.000	2.000	0.000
YFL063W	130.437	15.708	17.930	37.944	37.658	10.854	1.987	3.084	1.000	782.808	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL103C	118.729	13.025	19.548	51.494	37.507	11.784	1.853	2.973	1.196	822.131	2.000	2.000	2.000	2.000	2.000	1.882	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YML073C	107.405	14.884	16.873	45.410	38.578	11.966	1.880	2.973	1.059	762.391	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	2.000	2.000	2.000	0.000
YNL011C	117.565	14.544	16.222	32.999	37.613	11.125	1.923	3.042	1.082	695.083	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL014W	124.946	13.418	15.947	76.096	37.538	11.014	1.974	3.017	1.082	718.710	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL047C	142.786	15.362	17.386	41.211	37.549	10.722	1.957	2.994	1.147	776.986	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL053W	106.608	14.474	15.326	42.774	37.779	11.710	1.944	2.952	1.077	727.849	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL055C	120.998	9.904	15.598	133.895	39.357	11.806	1.898	3.036	0.971	628.239	2.000	3.000	2.000	2.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL059C	87.479	14.246	26.577	85.527	38.098	10.714	1.977	2.898	1.073	717.214	1.714	2.000	2.000	1.773	2.302	1.705	2.000	2.000	2.000	1.784	2.000	2.327	2.000	2.000	2.000	2.000	0.000
YNL069C	132.570	14.607	16.460	29.327	36.858	10.714	2.834	2.917	0.930	670.027	1.888	2.000	1.849	2.000	2.000	1.859	2.000	2.000	3.770	2.000	2.000	2.132	2.000	2.000	2.000	2.000	0.000
YNL086W	110.138	14.420	14.364	22.966	37.906	10.784	1.993	3.094	0.943	668.327	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL089C	135.206	14.357	15.208	22.190	37.572	11.258	2.002	2.988	1.024	704.684	2.000	2.000	2.000	2.000	2.000	1.893	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL096C	102.194	14.265	16.201	16.596	37.704	10.847	2.035	3.093	0.977	684.329	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL109W	121.764	14.555	16.363	21.023	37.342	11.333	1.960	2.960	1.087	722.661	2.000	2.000	2.000	2.000	2.000	1.898	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL111C	121.771	13.284	9.515	31.459	37.293	11.190	1.917	3.046	1.039	742.368	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL147W	103.825	13.683	18.237	45.059	39.559	12.105	1.941	2.939	1.074	849.022	1.882	2.000	2.000	2.000	2.250	2.000	2.000	2.000	2.000	2.000	2.250	2.820	2.500	2.000	2.000	2.000	0.250
YNL268W	125.761	14.100	16.401	20.514	37.464	11.737	1.963	3.041	1.085	654.172	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNL284C	93.888	12.998	0.134	28.530	37.590	11.886	2.047	3.036	1.173	744.972	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNR033W	112.056	14.955	13.979	36.902	37.264	11.387	2.021	3.029	1.077	697.061	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOL148C	165.035	13.995	28.442	21.095	37.583	11.395	1.921	2.976	1.086	632.367	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPL158C	147.261	14.477	16.238	53.687	37.307	10.716	1.938	3.039	0.961	686.637	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPL194W	115.046	14.821	14.088	37.205	37.043	11.705	1.913	3.037	1.022	648.991	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR011C	141.054	15.410	14.963	23.435	37.651	11.567	1.961	3.049	0.971	653.035	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR021C	137.626	15.442	13.575	22.615	37.168	12.885	1.973	3.076	0.949	668.178	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR083W	123.740	14.559	15.345	45.050	37.889	11.677	1.938	3.051	0.978	624.028	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR091C	110.854	14.402	16.354	34.976	37.536	11.117	1.969	2.991	1.002	698.795	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR118W	164.280	12.710	17.368	28.793	37.327	10.746	1.953	2.972	1.035	682.590	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YPR133W-A	158.060	7.808	20.320	44.903	35.689	11.215	2.003	2.985	0.603	593.938	2.000	2.000	1.263	2.000	2.000	1.845	2.000	2.000	2.000	2.000	2.000	1.568	2.000	2.000	2.000	2.000	0.000
YPR151C	152.484	11.828	16.813	39.828	37.382	11.870	1.932	3.000	1.016	691.118	1.845	2.000	1.893	2.000	2.000	1.683	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL068C	149.932	13.605	18.207	50.071	37.032	11.770	1.886	3.070	0.967	662.689	1.849	2.000	2.000	2.000	2.000	1.853	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL067C	105.312	14.067	18.831	29.564	36.827	11.779	2.424	2.980	0.967	620.040	1.893	2.000	2.000	2.000	2.000	1.830	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL066W	151.195	15.475	19.715	52.072	38.420	11.390	1.833	3.045	0.850	610.991	1.670	2.000	1.709	2.000	2.000	1.588	2.000	1.796	2.000	2.000	2.000	2.107	2.000	2.000	2.000	2.000	1.000
YAL065C	105.508	14.093	16.377	41.179	36.741	11.039	1.914	3.043	1.136	786.795	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL062W	127.035	14.273	15.897	37.308	37.553	11.407	2.013	2.960	1.081	776.138	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL061W	123.382	13.541	13.670	30.809	37.318	11.269	1.943	2.975	1.009	675.895	1.873	2.000	2.000	2.000	2.000	1.747	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000
YAL060W	106.323	14.924	15.080	48.390	37.334	11.562	1.928	3.134	1.104	681.855	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL059W	123.413	14.465	19.350	20.996	39.021	11.642	1.985	2.879	1.620	713.328	2.000	2.000	3.000	2.000	2.000	1.788	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL058W	144.225	13.369	18.633	43.080	38.073	11.339	1.960	2.969	1.167	728.325	1.897	2.000	2.000	2.000	2.000	1.715	2.000	2.000	2.000	2.000	2.000	2.112	2.000	2.000	2.000	2.000	0.000
YAL056W	119.702	14.353	17.486	71.939	37.436	11.676	1.992	3.021	1.102	768.686	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL055W	89.305	14.130	18.191	39.361	37.256	11.197	1.915	3.057	1.150	731.481	2.000	2.000	2.000	2.000	2.000	1.889	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL053W	131.267	13.728	14.518	87.883	37.279	11.629	1.908	2.957	0.986	656.136	1.893	2.000	2.000	2.000	2.000	1.681	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL051W	125.535	13.445	15.202	31.651	37.499	11.600	1.982	3.057	1.121	809.095	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL049C	137.303	16.133	16.693	43.605	37.547	11.329	2.034	2.936	1.130	698.485	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL048C	139.909	14.115	15.645	30.131	37.219	10.848	1.924	3.009	1.025	689.793	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL046C	147.623	14.820	15.301	26.400	38.156	11.814	1.947	3.054	1.000	652.224	1.896	2.000	2.000	2.000	2.000	1.743	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.500
YAL045C	118.982	13.262	14.542	42.067	37.574	11.204	1.962	2.905	1.086	796.404	2.000	2.000	2.000	2.000	2.000	1.834	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL044C	136.773	13.819	5.271	34.611	39.049	11.757	1.955	2.965	1.151	755.617	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.130	2.000	2.000	2.000	2.000	0.000
YAL042W	107.893	13.300	17.902	60.467	37.404	11.402	2.006	3.049	1.141	719.830	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL043C	137.227	14.567	14.139	38.039	37.755	11.537	1.941	3.094	0.862	605.856	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL040C	132.687	13.361	37.087	44.533	37.471	11.931	1.932	2.945	0.963	707.294	2.000	2.000	2.000	2.000	2.000	1.878	2.000	2.000	2.000	2.000	2.000	2.116	2.000	2.000	2.000	2.000	0.000
YAL039C	97.863	16.698	11.150	45.874	37.561	11.711	1.994	2.899	0.966	731.321	2.000	2.000	2.000	2.000	2.000	1.896	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL037W	103.626	14.177	14.017	39.510	36.883	11.119	1.931	3.064	1.010	655.440	2.000	2.000	2.000	2.000	2.000	1.887	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL036C	137.077	15.192	14.778	46.931	37.862	11.600	1.904	3.025	0.980	729.309	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL035W	109.100	14.401	22.927	30.853	36.378	11.331	2.059	2.993	0.768	615.628	1.617	2.000	1.633	2.000	2.000	1.873	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL034C	130.454	9.827	15.158	40.341	37.190	11.537	1.944	3.058	1.028	664.931	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL031C	119.233	14.013	17.946	30.441	37.129	11.286	1.953	2.920	1.068	794.371	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL030W	134.437	15.105	16.956	19.687	36.862	11.547	1.990	3.041	0.918	667.434	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL029C	148.605	13.697	15.113	39.071	37.486	11.123	1.919	2.973	1.012	667.981	2.000	2.000	2.000	2.000	2.000	1.759	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL028W	94.661	13.777	16.437	34.029	37.686	11.570	1.961	3.023	1.075	764.340	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL027W	145.796	15.224	15.373	32.897	37.204	11.620	1.943	3.092	1.027	745.425	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL026C	146.535	14.337	21.186	32.813	37.858	12.104	1.857	2.948	0.933	779.498	1.671	2.000	1.850	2.000	2.000	1.661	2.000	1.892	2.000	2.000	2.000	2.160	2.000	3.000	2.000	2.000	0.000
YAL023C	140.515	14.441	16.571	21.982	37.168	10.671	1.961	3.071	0.995	675.334	2.000	2.000	2.000	2.000	2.000	1.879	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL022C	110.407	13.902	16.205	41.208	37.071	11.179	1.927	3.039	1.142	745.519	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL021C	167.267	13.722	19.231	74.036	38.335	11.755	1.941	3.044	1.159	796.448	2.000	2.000	2.000	2.000	2.000	1.883	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL020C	116.645	14.489	16.240	65.731	38.195	11.172	1.925	3.038	1.130	724.800	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL019W	127.536	15.026	17.297	19.489	37.368	11.275	1.925	3.091	1.059	746.259	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000
YAL018C	116.910	14.038	13.327	27.526	37.708	11.662	2.439	3.064	1.048	744.885	2.000	2.000	2.000	2.000	2.000	1.880	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL017W	104.830	14.173	15.448	44.094	38.059	11.647	1.921	2.924	1.083	871.974	2.000	2.000	2.000	2.000	2.000	1.892	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL015C	127.225	14.209	16.494	54.214	37.779	11.309	2.836	2.964	1.102	700.404	2.857	2.000	2.000	2.000	2.000	1.866	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL014C	109.684	18.467	17.198	55.827	37.153	11.038	1.892	2.573	0.976	685.223	2.000	2.000	2.000	2.000	2.000	1.851	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL013W	115.217	14.505	22.650	36.528	37.324	10.573	2.035	3.066	1.153	701.115	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL011W	88.914	13.623	20.720	40.590	37.640	11.574	1.898	2.964	1.141	751.065	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL010C	107.061	13.796	0.116	47.451	38.566	11.499	1.925	2.834	1.089	831.724	1.881	3.000	2.000	2.000	2.000	1.853	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL009W	132.065	14.090	16.395	89.390	37.626	11.930	1.896	2.960	1.057	716.670	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL008W	131.514	14.000	14.498	33.581	37.119	11.203	1.986	3.009	1.048	717.387	1.886	2.000	2.000	2.000	2.000	1.848	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL007C	123.824	9.190	17.783	43.681	37.074	11.129	1.972	3.081	1.153	740.190	2.000	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL004W	118.305	14.500	15.027	44.680	37.447	11.531	2.000	2.976	1.053	723.292	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL005C	102.911	14.489	18.980	70.004	37.188	11.949	1.917	3.047	1.096	719.105	2.000	2.000	2.000	2.000	2.000	1.885	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAL002W	123.214	14.362	17.896	52.275	37.582	12.249	1.947	3.041	1.031	654.269	2.000	2.000	1.885	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR002W	109.876	13.364	23.523	182.450	38.153	11.825	1.960	2.984	1.076	819.313	1.694	2.000	1.846	2.000	2.000	1.760	2.000	2.000	1.899	2.000	2.000	2.145	2.000	2.000	2.000	2.000	0.000
YAR003W	140.851	14.276	18.250	105.711	37.502	11.769	2.076	2.922	1.099	765.009	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR014C	138.224	13.488	19.367	22.168	38.064	11.372	1.908	2.966	0.902	602.200	1.740	2.000	2.000	2.000	2.000	1.627	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR018C	142.291	11.654	18.976	26.770	38.260	11.853	1.901	2.909	0.970	611.877	1.698	2.000	1.884	2.000	2.000	1.724	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR020C	132.235	14.033	14.722	41.323	37.439	11.099	1.861	3.030	0.994	699.672	1.879	2.000	2.000	2.000	2.000	1.897	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR023C	133.877	14.870	20.034	39.233	37.749	11.794	1.885	2.907	1.021	689.364	1.847	2.000	2.000	2.000	2.000	1.845	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR027W	115.411	13.764	15.457	50.829	37.698	11.432	2.028	2.956	0.988	680.114	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR028W	108.603	14.273	17.618	36.015	38.294	11.074	1.961	2.979	1.024	738.004	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR029W	132.320	13.889	14.542	32.894	37.078	10.934	2.010	3.033	1.091	705.743	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR031W	112.563	14.132	17.342	34.791	37.659	11.662	1.976	2.983	1.000	733.796	2.000	2.000	2.000	2.000	2.000	1.748	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR030C	139.735	14.415	21.154	67.810	37.399	11.112	1.955	2.958	1.010	703.043	2.000	2.000	2.000	2.000	2.000	1.890	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR035W	121.327	14.722	20.599	89.841	37.330	11.188	1.976	3.037	1.021	678.685	1.898	2.000	2.000	2.000	2.000	1.858	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR037W	127.246	14.272	18.997	45.947	37.347	11.704	1.916	3.009	0.989	768.626	2.000	2.000	2.000	2.000	2.000	1.854	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR040C	107.209	13.706	17.681	155.591	37.396	11.469	1.998	3.024	1.226	826.918	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR042W	94.626	14.079	14.852	57.425	37.442	10.909	1.941	2.987	1.146	784.991	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.051	0.000
YAR043C	101.188	14.084	15.131	35.860	37.806	11.430	2.027	3.012	1.089	751.764	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YAR047C	115.558	9.271	14.870	33.803	37.101	11.215	2.010	3.049	1.162	780.988	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL001C	119.951	13.022	17.105	25.073	37.155	11.334	1.928	3.064	1.126	721.711	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL002W	120.326	12.466	17.549	38.020	36.824	11.398	1.931	3.019	1.142	773.706	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL003C	107.405	13.736	17.193	61.316	37.119	11.429	1.966	3.043	1.145	807.101	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL005W	125.465	14.045	14.690	41.944	36.877	11.541	1.928	3.010	1.053	757.186	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL006C	158.291	13.983	12.968	19.447	37.452	11.486	2.021	3.034	1.017	905.178	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL007C	116.122	14.228	0.139	29.015	37.331	11.706	1.944	2.956	1.089	679.979	2.000	2.500	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL008W	125.782	13.934	17.249	42.496	37.447	11.684	1.924	3.061	1.125	765.936	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL009W	129.779	12.771	17.951	52.211	37.285	11.535	1.954	2.962	1.203	822.018	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL010C	125.356	13.993	15.349	34.723	37.100	11.379	1.941	3.082	1.069	784.741	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL011W	126.824	14.466	13.791	47.247	37.194	11.932	1.970	2.901	1.049	740.526	1.880	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YBL012C	99.858	16.224	15.454	71.808	36.516	11.352	1.961	3.049	1.288	737.218	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
