orf	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YPR050C	0.0	0.0	-1.32571
YPR051W	0.0	0.0	-1.4584733333333333
YPR052C	0.0	0.0	-1.4495499999999997
YPR053C	0.0	0.0	-0.6154012333333334
YPR054W	0.0	0.0	-1.1862836666666665
YPR057W	0.0	0.0	0.9971483333333334
YPR058W	0.0	0.0	-2.18071
YPR059C	0.0	0.0	-1.9230833333333333
YPR060C	0.0	0.0	-0.8487733333333333
YPR061C	0.0	0.0	-1.56078
YPR062W	0.0	0.0	-1.7826533333333334
YPR063C	0.0	0.0	-1.0854656666666667
YPR066W	0.0	0.0	-0.3305942
YPR067W	0.0	0.0	1.0179363333333333
YPR068C	0.0	0.0	-1.4646293333333336
YPR069C	0.0	0.0	-0.3055893333333333
YPR071W	0.0	0.0	-1.7013300000000002
YPR073C	0.0	0.0	-1.419988
YPR075C	0.0	0.0	-1.9604433333333333
YPR076W	0.0	0.0	-1.3606903333333333
YPR077C	0.0	0.0	-1.9901266666666666
YPR078C	0.0	0.0	-0.9248776333333334
YPR079W	0.0	0.0	-1.6058000000000001
YPR084W	0.0	0.0	-1.8134233333333334
YPR087W	0.0	0.0	2.6869600000000005
YPR091C	0.0	0.0	-1.45395
YPR092W	0.0	0.0	-2.0573433333333333
YPR093C	0.0	0.0	-0.749008
YPR095C	0.0	0.0	-1.2179380000000002
YPR096C	0.0	0.0	-0.9861643333333334
YPR097W	0.0	0.0	-1.315387
YPR098C	0.0	0.0	-1.4748213333333335
YPR101W	0.0	0.0	2.3224466666666665
YPR106W	0.0	0.0	1.7790213333333333
YPR109W	0.0	0.0	-2.1984033333333337
YPR111W	0.0	0.0	-1.3082933333333333
YPR114W	0.0	0.0	-2.1726766666666664
YPR115W	0.0	0.0	-1.9585266666666665
YPR117W	0.0	0.0	-1.79666
YPR118W	0.0	0.0	-0.3781113333333333
YPR121W	0.0	0.0	-2.699263333333333
YPR122W	0.0	0.0	-1.840563333333333
YPR126C	0.0	0.0	-1.6732513333333332
YPR127W	0.0	0.0	-1.4490033333333334
YPR128C	0.0	0.0	-2.1856799999999996
YPR129W	0.0	0.0	-1.3655270000000002
YPR130C	0.0	0.0	-1.576835
YPR138C	0.0	0.0	-2.2867033333333335
YPR140W	0.0	0.0	-2.174383333333333
YPR145W	0.0	0.0	-1.8474700000000002
YPR146C	0.0	0.0	-1.1497473333333332
YPR147C	0.0	0.0	-1.164029
YPR148C	0.0	0.0	-0.9141206666666667
YPR149W	0.0	0.0	-2.223106666666667
YPR150W	0.0	0.0	-1.082107
YPR151C	0.0	0.0	-2.04275
YPR152C	0.0	0.0	-2.18919
YPR154W	0.0	0.0	-1.6552900000000002
YPR155C	0.0	0.0	-2.237023333333333
YPR156C	0.0	0.0	-2.10866
YPR157W	0.0	0.0	-0.4740976666666667
YPR158W	0.0	0.0	-1.9321900000000003
YPR160W	0.0	0.0	-1.8321756666666669
YPR166C	0.0	0.0	0.6990259999999999
YPR167C	0.0	0.0	-1.6290933333333335
YPR170C	0.0	0.0	-1.3605166666666666
YPR171W	0.0	0.0	-1.4655126666666665
YPR172W	0.0	0.0	-2.1749833333333335
YPR173C	0.0	0.0	4.80951
YPR174C	0.0	0.0	-1.5219936666666667
YPR179C	0.0	0.0	-2.0651066666666664
YPR184W	0.0	0.0	-2.10818
YPR185W	0.0	0.0	-2.33221
YPR188C	0.0	0.0	-1.4248066666666668
YPR192W	0.0	0.0	-1.8155000000000001
YPR193C	0.0	0.0	-2.110416666666666
YPR194C	0.0	0.0	-2.2229433333333333
YPR195C	0.0	0.0	-1.9855433333333334
YPR196W	0.0	0.0	-2.175133333333333
YPR197C	0.0	0.0	-1.62683
YPR198W	0.0	0.0	-1.6613226666666667
YPR199C	0.0	0.0	-1.11266
YPR200C	0.0	0.0	-1.9351899999999997
YPR201W	0.0	0.0	-1.7988800000000003
