Piims Datasets Upload Template,,,,,,,,,,,,,,,,
Tube,Tray,Line, Ca44, Cd111, Co59, Cu65, Fe57, K39, Mg25, Mn55, Mo95, Na23, Ni60, P31, S34, Zn66
16,399,YDL111C_ko,-18.82971735,0.259566543,0.060492459,0.855765268,10.18074157,-5341.735607,-67.13669791,-1.308792334,0.694197541,61.02603075,1.226153526,-2343.666987,-543.9576927,8.563748831
28,399,YDL111C_ko,-14.85188115,0.280906222,0.072818988,0.850481327,10.83264245,-5251.580816,-33.75083294,-1.147547072,0.725447783,116.3389786,1.221044383,-2001.736581,-434.5694481,9.503012177
40,399,YDL111C_ko,-12.53153209,0.223376298,0.077132839,4.757725013,9.858444552,-5417.877107,-98.93464529,-1.269122037,0.758066365,35.97479393,1.276026455,-2239.820533,-594.653599,13.01475615
5,399,YDL120W_ko,-24.09791848,0.262887829,0.072459213,0.911027949,10.87903207,-5145.578127,-119.6661761,-1.137337394,0.657367691,76.36533565,1.204761763,-2646.051012,-517.1341341,8.816302858
17,399,YDL120W_ko,-18.29749959,0.234421088,0.069590597,0.707916476,9.339986097,-5379.404342,-112.2290707,-1.353023241,0.568739348,23.75108445,1.252007967,-2643.008573,-549.0511181,10.61493713
29,399,YDL120W_ko,-5.207956915,0.226902228,0.066589358,0.807591455,10.93851445,-5573.328528,-48.06852139,-1.249855815,0.59597598,174.1662048,1.262183698,-2659.111047,472.0576678,9.219994774
41,399,YDL120W_ko,-18.73285366,0.16841586,0.06546951,0.620985061,8.919899877,-5777.211507,-176.1508794,-1.552014579,0.519151534,11.95513643,1.107174583,-3207.490493,-1054.558508,9.898896817
6,399,YDL126C_ko,-22.93737343,0.295107079,0.057098806,0.939463223,11.17721241,-4312.594451,-87.09652671,-1.459145004,0.482534128,74.07351989,1.25653641,-2478.38092,-510.1230059,10.47287178
18,399,YDL126C_ko,-14.07148094,0.260583666,0.067577264,0.839948574,10.60753711,-4111.908515,-41.39371649,-1.383753056,0.60484643,79.30968836,1.254110981,-2291.821168,-497.0205347,13.32819615
30,399,YDL126C_ko,-15.74222523,0.254935358,0.064262738,0.806322276,11.92369451,-4588.227946,-50.49809988,-1.34745219,0.667769548,51.86233254,1.18019581,-2378.577932,-536.8391418,11.27927696
42,399,YDL126C_ko,-15.67539971,0.254378297,0.059981035,0.835770669,7.080909917,-4316.297103,-75.27139989,-1.47036842,0.467459684,76.41359939,1.162475845,-2578.809077,-969.3103484,11.40549007
7,399,YDL132W_ko,-12.09751503,0.299890547,0.083401374,0.943247238,11.66397485,-5950.884665,-129.0521722,-1.291747654,0.616083633,128.7194133,1.261055957,-2600.678795,-431.7369726,9.574817243
19,399,YDL132W_ko,-12.11737576,0.276688036,0.072948972,0.82047515,12.62320545,-5899.109009,-128.6343224,-1.380177497,0.641848043,100.1390345,1.235859329,-2579.100976,-461.7284119,9.603048425
31,399,YDL132W_ko,-4.590148991,0.290506764,0.078207529,0.85353998,14.00502936,-6001.819387,-109.9066,-1.235821933,0.711558463,86.66173241,1.305288292,-2241.150322,-301.301981,10.81912863
43,399,YDL132W_ko,-8.189152059,0.220619991,0.078452042,0.808258621,9.068944318,-6061.625401,-160.9384902,-1.324471263,0.578268553,89.14913479,1.338552277,-2609.591173,-768.8078404,9.07236044
8,399,YDL139C_ko,-24.7678414,0.239067412,0.064200503,0.729318903,10.94967455,-5578.277299,-143.1609531,-1.429099267,0.627958462,48.35482096,1.292286351,-2926.655191,-586.0802358,8.253848775
20,399,YDL139C_ko,-20.03776804,0.203364123,0.079380868,0.670410383,13.19241276,-5752.162132,-84.73068686,-1.368918101,0.590437763,70.19485529,1.296190188,-2622.170094,-521.2118806,7.889308619
32,399,YDL139C_ko,-10.07901783,0.246768933,0.071767378,1.028247305,12.78136029,-6321.722067,-125.4502729,-1.427232401,0.773008798,104.1812264,1.636386642,-2815.119069,-393.1966132,7.882177779
44,399,YDL139C_ko,-16.57773929,0.269578813,0.07216517,0.909278357,10.26105279,-5653.877875,-51.19364666,-1.333037515,0.714435257,59.4412913,1.516179532,-2535.413809,-600.0113599,8.608060154
9,399,YDL140C_ko,-18.42105221,0.251192168,0.076182311,1.017254158,15.44608063,-5281.828834,-112.181978,-1.355027524,1.081001141,45.67142756,1.530706542,-2750.461017,-359.2674047,9.098258961
21,399,YDL140C_ko,-20.27321412,0.197129795,0.074037005,0.898079008,13.0751108,-5257.897265,-104.0262181,-1.335692034,0.551332485,43.47224783,1.464587487,-2619.523496,-407.8492436,8.659251393
33,399,YDL140C_ko,-0.924025502,0.245203874,0.081470761,1.004201314,15.25725575,-5578.879969,-84.35727243,-1.333697681,1.477271942,60.39452336,1.84576341,-2596.310107,-91.20203884,9.493595531
45,399,YDL140C_ko,-18.35993439,0.220497586,0.078431828,0.879427884,11.03864389,-5487.458301,-82.45893141,-1.316758989,0.691784164,56.92031744,1.501119624,-2609.474762,-523.8686028,9.079845863
10,399,YDL141W_ko,-15.61113157,0.232438126,0.068649983,1.057410037,17.08840042,-5601.481136,-75.80027485,-1.155293555,1.008754841,81.47000957,2.586942529,-2539.171744,-426.6970734,9.307880473
22,399,YDL141W_ko,-14.71192791,0.231009945,0.0723899,1.025218218,12.3686797,-5509.873046,-78.57829268,-1.137140129,0.819707556,61.69178719,1.451615214,-2405.878169,-456.8740396,8.480641497
34,399,YDL141W_ko,-14.11816299,0.245024832,0.076485183,0.94773351,11.48594836,-5808.263571,-74.19008998,-1.217373506,0.665106623,50.39656687,1.513139694,-2615.11104,-447.9853588,8.179435096
46,399,YDL141W_ko,-13.33818193,0.26905239,0.078801972,0.972307732,11.51726076,-5552.16024,-81.98946895,-1.243860583,0.607136772,70.48399162,1.505119401,-2461.943289,-401.4219389,8.452744852
11,399,YDL143W_ko,-9.302710339,0.20677711,0.066935425,0.7907059,13.07308547,-5113.907254,4.569035444,-1.309020784,0.858275973,42.06901292,1.447347404,-1799.902434,-324.2956128,10.25539141
23,399,YDL143W_ko,-9.684598182,0.229498227,0.064625225,0.826248341,30.17451852,-5101.341618,14.97271854,-1.223222552,0.744938789,25.19574723,1.298606751,-1599.021307,-354.260061,9.338432917
35,399,YDL143W_ko,-13.7344192,0.195678227,0.06866808,0.882628377,12.86316503,-4995.954207,-13.25007442,-1.294290372,1.522279549,20.77452506,1.313847082,-1404.251316,-353.900711,9.62081051
47,399,YDL143W_ko,-12.2481889,0.184922365,0.072096366,0.840303229,12.86316503,-5241.823618,-21.43311591,-1.325043082,1.326865029,36.0750711,1.313847082,-1572.461449,-395.7831711,9.237118113
50,399,YDL145C_ko,-18.74105462,0.315628715,0.081802801,0.809425853,8.991683742,-5393.408852,122.6421358,-1.74038601,0.901844727,109.6361253,1.39497968,-1577.286072,-551.3543322,7.615303094
62,399,YDL145C_ko,-15.01186304,0.308668286,0.083895332,0.870084366,8.765089083,-5274.401181,172.4163834,-1.594379961,0.728269318,114.8065475,1.467980444,-1414.738958,-564.722991,12.64895393
74,399,YDL145C_ko,-14.25075599,0.339195,0.084888997,0.878946824,9.135570924,-4680.391211,150.4116496,-1.558574991,0.622066113,103.4756053,1.480127191,-1082.262783,-610.613866,10.05125283
86,399,YDL145C_ko,-14.81928632,0.332235153,0.099002472,1.006045672,8.493302069,-5088.614858,171.0462578,-1.57487837,0.692480483,130.5226782,1.579460792,-901.1502892,-628.0995588,9.224610013
51,399,YDL147W_ko,-13.29897779,0.37022938,0.088130235,0.983064098,13.39046666,-4298.415146,-17.71540665,-1.263095116,0.947568892,-71.11186624,1.397478153,-1179.61333,-527.7705072,10.04837922
63,399,YDL147W_ko,-10.99682657,0.356483381,0.09182314,0.965602527,10.63321813,-4456.842992,-37.00022886,-1.310742003,1.116179567,-77.58750292,1.346298332,-1166.200924,-583.6615684,9.6763758
75,399,YDL147W_ko,-16.09306022,0.371015225,0.084067934,0.964728624,14.01640972,-3320.014008,-55.68836076,-1.30299179,1.104607059,-152.6654744,1.314074059,-1088.406007,-636.3284994,9.175216139
87,399,YDL147W_ko,-13.09501575,0.393171156,0.087596888,0.96962512,9.707295904,-3777.602797,-34.85680105,-1.307901045,0.828440166,-130.2620055,1.37636597,-1061.156627,-620.642404,10.47071901
52,399,YDL148C_ko,-18.32688731,0.198913392,0.079659017,0.713695714,11.22375404,-6714.913599,-179.1853688,-1.497534126,0.626949301,102.2070856,1.204623266,-2982.103594,-819.2886449,9.70858628
64,399,YDL148C_ko,-17.55997141,0.270432659,0.085094731,0.868255005,10.93635475,-5699.581803,-100.0152835,-1.294731597,0.767639533,91.95340304,1.301774009,-2462.468729,-504.7871168,9.770913521
76,399,YDL148C_ko,-16.05286949,0.261118871,0.181315445,0.944761472,10.85301763,-5611.902392,-102.9334071,-1.269304556,0.714942773,77.55103815,1.244669752,-2483.781089,-505.8774441,9.788763749
88,399,YDL148C_ko,-14.96554191,0.271876685,0.084613774,0.904365258,9.956343233,-5805.716324,-83.96592582,-1.257083579,0.710017169,92.07272735,1.313154847,-2354.518714,-507.0584864,9.732305685
53,399,YDL150W_ko,-17.24301636,0.206132908,0.066729715,0.791804283,13.05819631,-5099.368868,-162.9994962,-1.412189496,0.648790825,48.46255243,1.210036773,-2773.310969,-889.1986229,9.591866319
65,399,YDL150W_ko,-11.52797594,0.222006664,0.070837229,0.876050633,10.84580836,-5058.852452,-109.7743334,-1.341620632,0.67625409,38.95439894,1.293531044,-2364.201092,-682.8589156,11.81411119
77,399,YDL150W_ko,-12.18344547,0.22578978,0.075626659,0.818232399,10.7643893,-5057.008566,-99.16199075,-1.277662535,0.762921669,50.66759973,1.246324599,-2425.668815,-532.5062309,9.816842295
89,399,YDL150W_ko,-14.26732302,0.222060415,0.076671576,0.861469313,10.51045127,-5355.468064,-88.20670985,-1.293946401,0.762921669,66.56022821,1.263417404,-2326.463407,-596.7698681,9.139808637
54,399,YDL152W_ko,-16.85749919,0.232198725,0.07290383,0.877877401,17.18562714,-4845.590412,-89.28808592,-1.350216944,1.489134675,77.54770964,1.241678387,-2523.373147,-888.7136739,10.4520022
66,399,YDL152W_ko,-15.50299284,0.273052191,0.075054762,0.925691102,11.35517907,-5337.522982,-85.1136715,-1.362613698,0.845729644,60.41999222,1.264317898,-2488.116079,-454.5140472,10.28919137
78,399,YDL152W_ko,-14.40972324,0.278481414,0.08174826,0.991360749,11.19520357,-5262.926319,-60.92426426,-1.290201932,0.805185286,126.8104561,1.313398146,-2406.129339,-490.8448264,10.87013583
90,399,YDL152W_ko,-6.280174751,0.323013365,0.093565697,0.945677632,10.98977973,-5380.327443,-25.26371621,-1.212147649,0.726309654,103.933799,1.329517206,-2204.275244,-446.8775585,11.78139514
55,399,YDL153C_ko,-20.11362747,0.237902604,0.077729144,0.775051019,6.692017308,-5355.400789,-143.552695,-1.397599121,0.615678277,60.46602623,1.306090716,-2661.42186,-1016.188139,7.850799902
67,399,YDL153C_ko,-14.72387167,0.263104748,0.074299825,0.680633352,9.54019305,-5645.171457,-74.38643636,-1.314698267,0.572396657,101.5804844,1.366166658,-2379.148239,-457.9108444,9.265370319
79,399,YDL153C_ko,-9.130677369,0.25919392,0.082878413,0.762946657,10.14006186,-5299.899688,-43.27721938,-1.270309837,0.731062141,110.0901444,1.348513382,-2302.406893,-450.2413049,10.25409766
91,399,YDL153C_ko,-6.172071546,0.24682568,0.076344604,0.729988773,9.429677447,-5412.683615,-76.08714658,-1.296845925,0.832688047,84.74125894,1.295364518,-2332.43068,-510.8562855,13.37036427
57,411,YDL158C_ko,-14.00155306,0.283491599,0.086841468,0.752884312,13.03452384,-4917.365571,-101.2795214,-1.355566309,1.103949238,-76.83423926,1.562842187,-2403.301408,-630.8260451,8.013757165
69,411,YDL158C_ko,-18.57392562,0.316170708,0.090452059,0.767043917,11.28992341,-5112.775453,-100.925088,-1.379109662,0.459675585,-116.8418839,1.43607614,-2329.566947,-537.4163978,7.67396553
81,411,YDL158C_ko,-18.43831357,0.257929982,0.089776456,0.778791157,14.94321488,-5632.367219,-96.72228378,-1.435557025,3.147220233,-95.06784633,1.488700425,-2580.562289,-589.8567296,7.308380808
93,411,YDL158C_ko,-12.58509637,0.263150047,0.099804723,0.783781098,12.08894161,-4984.971304,-76.96677111,-1.274236444,0.551813366,-82.86353594,1.520917995,-2174.184603,-560.1095442,9.53094388
56,399,YDL163W_ko,-20.29638679,0.226932441,0.076906056,0.702754758,10.71534337,-6298.870053,-105.6851486,-1.643644221,0.573115684,-66.77398383,1.458958593,-2937.46364,-902.6366718,6.365005755
68,399,YDL163W_ko,-15.01726728,0.307392171,0.093374137,0.832187231,11.08323337,-6515.280208,-72.33256189,-1.506482527,0.953821247,-3.856748455,1.643701355,-2501.894397,-396.9142646,8.109013318
80,399,YDL163W_ko,-14.3381148,0.280778215,0.092110265,0.860813729,12.98855683,-6310.607809,-64.13542514,-1.462997845,1.044656468,11.42572205,1.59319875,-2354.920886,-416.9485676,8.243477319
92,399,YDL163W_ko,-10.3928217,0.298492224,0.09408734,0.887300778,12.82832416,-6045.798876,-62.62309643,-1.462373886,1.036509798,-38.79299811,1.580224408,-2320.503279,-458.7743067,8.502181876
57,399,YDL164C_ko,-12.54086209,0.23159027,0.064715662,1.000181453,10.11877822,-5676.743177,-99.16025744,-1.385954496,0.889819801,48.67697499,1.416535415,-2812.959564,-607.7277348,8.111024435
69,399,YDL164C_ko,-13.66242117,0.256497018,0.078429478,0.80939022,11.00904807,-5718.049284,-63.2741631,-1.257212795,0.742068368,61.97971594,1.320011056,-2417.615552,-411.0255283,8.980353596
81,399,YDL164C_ko,-13.20604904,0.273812178,0.077150585,0.795518289,9.863615955,-5405.264875,-52.97348134,-1.197883661,0.692466643,66.56786052,1.388026438,-2331.120632,-392.4172474,10.55551262
93,399,YDL164C_ko,-7.954367166,0.248538587,0.076503422,0.949812443,11.50139465,-5744.409994,-78.24139934,-1.207694319,0.668666708,53.4504376,1.372089308,-2414.003009,-499.7015396,9.044025152
58,399,YDL165W_ko,-6.567763818,0.266754539,0.084781011,2.764573545,14.73529722,-6230.019531,6.371855417,-1.060970761,1.21137427,55.57980036,1.642706968,-2127.471023,-274.261157,10.58574841
70,399,YDL165W_ko,-5.905898033,0.27708986,0.08734039,1.199150839,13.96150146,-6442.539635,-27.31543409,-0.208397599,1.055195865,35.40166619,1.715360835,-2116.501851,-316.0121063,9.414609632
82,399,YDL165W_ko,-9.211099734,0.220672068,0.076078936,1.078095179,12.81302388,-5842.668256,-28.14734234,-1.120773814,0.810405076,12.60081957,1.558042987,-2187.791736,-390.9321725,9.762336589
94,399,YDL165W_ko,3.910172343,0.227469088,0.077733508,1.090968901,12.81302388,-6051.599006,-11.20530015,-1.156565126,0.810405076,12.90515556,1.632092179,-2203.418325,-404.527148,10.46774566
59,399,YDL166C_ko,-15.14243683,0.250483233,0.076494421,0.894891643,12.22144808,-5285.314921,-85.94773901,-1.184624735,0.964929764,79.13572336,1.296534475,-2300.937734,-465.1380207,8.747864641
71,399,YDL166C_ko,-14.16446266,0.250240287,0.081466923,0.848162422,11.95422187,-5942.888487,-96.55333821,-1.204135805,0.894402948,118.6025773,1.313931644,-2225.315399,-459.3063461,8.931431546
83,399,YDL166C_ko,-14.80402255,0.238278263,0.073040558,0.854470733,15.10007673,-5284.445544,-68.39620707,-1.242318601,0.75542957,47.03946834,1.3600132,-2383.810107,-461.3039678,8.428517761
95,399,YDL166C_ko,-8.067436631,0.290647829,0.078100681,0.954283203,14.0630522,-5219.75312,-72.26119446,-1.087220745,0.862435533,127.3147469,1.357741349,-2068.313343,-472.9405178,10.28347548
53,397,YDL193W_ko,-46.24863492,0.119513261,0.097642811,0.820261043,12.11040926,-6425.262593,-405.1332153,-2.992120573,.,-588.5110132,1.48950436,-3695.269671,-815.3825718,7.247186987
65,397,YDL193W_ko,-48.90131553,0.104664333,0.091585449,0.621003206,11.9163925,-6327.682078,-405.49867,-3.005130971,.,-586.7327255,1.516782107,-3675.158219,-890.9381404,6.409018014
77,397,YDL193W_ko,-45.78710401,0.13454292,0.101957686,0.687536075,13.02240866,-6421.984066,-401.5389622,-2.973864287,.,-593.6758427,1.67880187,-3607.080023,-838.8140427,6.891479009
89,397,YDL193W_ko,-45.20601948,0.090741345,0.095340417,0.64340547,10.65375014,-6214.23952,-444.2520949,-2.991601045,.,-581.6602332,1.596186453,-3660.151614,-933.142603,7.091834569
54,397,YDL195W_ko,-31.42320277,0.313542496,0.083887647,0.820449834,8.881389764,-3827.645523,-37.85447507,-1.599365878,0.70793792,-65.95647796,1.547120179,-2275.004581,-908.1682399,8.528310727
66,397,YDL195W_ko,-27.94820038,0.295117196,0.086881676,0.699342008,10.69921678,-3899.428833,-44.46789622,-1.534123954,0.853272861,-39.60759602,1.575593204,-2187.330164,-706.2707477,8.700255063
78,397,YDL195W_ko,-23.72452986,0.271083751,0.084888157,0.653906258,10.19327196,-4294.448587,-29.8019547,-1.570505915,0.803590346,-56.19477526,1.519075178,-2080.756572,-675.9778769,7.388077472
90,397,YDL195W_ko,-21.15316699,0.35493396,0.097385127,0.910416038,12.12159617,-3401.675971,1.18600158,-1.405764269,0.938323496,25.93082083,1.683247415,-1631.999814,-739.7134505,12.2090133
55,397,YDL196W_ko,-31.85790186,0.238385107,0.079651896,0.68136323,11.29336165,-4349.983086,-118.9426638,-1.662736745,0.804468397,-53.88914236,1.31067486,-2468.814254,-973.819582,6.963828486
67,397,YDL196W_ko,-30.2704786,0.279443651,0.084499,0.604847462,10.79367024,-4054.258949,-66.28569026,-1.543126994,0.866231816,7.853000801,1.336128442,-2233.295402,-761.9554327,7.074556474
79,397,YDL196W_ko,-28.9388235,0.300390841,0.091185652,0.706435321,23.47648323,-4816.164886,-46.58462361,-1.476764943,0.843872966,-0.270122,7.776188406,-2054.363876,-731.30048,8.396962549
91,397,YDL196W_ko,-14.54777997,0.288800944,0.080912869,0.760659944,11.16042497,-4173.65663,-89.29960317,-1.638114684,0.815263482,-19.79574385,1.416208418,-2230.18325,-835.6389599,10.09377256
56,397,YDL205C_ko,-35.82688021,0.367952991,0.09180689,0.781679209,10.52602354,-3938.625747,-88.89180051,-1.544367244,0.502883959,-97.71922539,1.58230981,-1896.240774,-859.2407788,8.590970551
68,397,YDL205C_ko,-34.93007666,0.358693329,0.099721523,0.745406806,12.65151688,-3574.54134,-39.18056464,-1.561890336,0.775052146,-58.57650831,2.127502323,-1673.691331,-707.6952817,8.004771258
80,397,YDL205C_ko,-32.58624409,0.405600274,0.105816245,0.824977489,13.98522257,-3887.892138,0.196139742,-1.448411432,0.523899258,-64.71779701,1.581971904,-1341.61253,-655.8345525,9.858648874
92,397,YDL205C_ko,-27.34785684,0.439463785,0.100418797,0.862665883,15.68967556,-3490.052568,-28.540279,-1.490261036,0.70328228,-68.79140622,1.614497793,-1373.216467,-649.0790106,11.0838309
57,397,YDL207W_ko,-18.4880988,0.353363503,0.10365536,0.964135549,13.15851873,-4113.513722,-29.53618668,-1.469476869,1.026309398,-57.35298198,1.586505359,-1661.136117,-528.8611365,8.771256747
69,397,YDL207W_ko,-26.03802335,0.296686882,0.088107807,0.873850321,11.27869081,-4173.901832,-75.41477089,-1.56784945,1.13684462,-87.58326778,1.436945692,-1922.28259,-643.3847155,9.942416811
81,397,YDL207W_ko,-20.54775809,0.370061867,0.102008225,1.00227291,11.21802728,-4358.43797,-36.64700727,-1.439420551,0.757805274,-37.94932486,1.57338314,-1636.364969,-512.0516702,10.92674995
93,397,YDL207W_ko,-14.59879633,0.374158124,0.107561899,1.042958666,12.46440231,-3768.102872,17.91712062,-1.36465812,0.894105259,-47.80086802,1.530705363,-1423.461515,-657.2886931,13.96048136
58,397,YDL208W_ko,-24.60042521,0.338156233,0.086793288,0.745826642,11.85671482,-3943.622118,-39.0639341,-1.452576324,0.952730234,6.15633412,1.339448368,-1964.35961,-715.5718498,7.120462034
70,397,YDL208W_ko,-22.80334801,0.308657025,0.083401605,0.736842046,14.2112366,-3423.980349,-23.16521522,-1.400575785,1.0847244,27.17684161,1.362927545,-1898.149567,-541.1305273,6.839343775
82,397,YDL208W_ko,-20.14215603,0.306176742,0.079193186,0.642246816,10.93686238,-4457.570672,-86.28550503,-1.489790297,0.852687635,-44.78296159,1.386785798,-2035.7834,-765.2007215,7.874242279
94,397,YDL208W_ko,-17.25871797,0.328628421,0.091204328,0.908402269,12.05158344,-3855.202589,13.89042394,-1.37646838,0.865739806,34.46170621,1.512087417,-1621.950787,-728.9933781,13.58648418
59,397,YDL209C_ko,-26.18481326,0.306450376,0.087858385,0.683132442,10.57498074,-4350.895892,-92.29176311,-1.587045682,0.483278218,-75.81030624,1.636638687,-1973.164939,-655.9147004,7.512163044
71,397,YDL209C_ko,-26.68215332,0.388844569,0.099124204,0.898916298,10.99308729,-3919.669085,24.44394633,-1.375441529,0.501422847,-12.28599094,1.656510598,-1476.760172,-531.1378469,9.195314938
83,397,YDL209C_ko,-27.30181048,0.317701503,0.09279885,0.756882013,11.55685147,-4740.355743,-82.46687372,-1.58185579,0.528967624,-47.87704847,1.495014802,-1841.6417,-682.597007,8.277669147
